id,section_id/id,user_id/id
res.partner_SADDLE,crm_case_section_Nord,base.users_mer
res.partner_SAFAR1,crm_case_section_Nord,base.users_mer
res.partner_SAFFI1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SAHAN,crm_case_section_Flandres,base.users_cfr
res.partner_SAIDNA,crm_case_section_Export,base.users_dso
res.partner_SAINTJ,crm_case_section_Nord,base.users_mer
res.partner_SAJA,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SAKADO,crm_case_section_Sud,base.users_lmi
res.partner_SALAMO,crm_case_section_Wallonie,base.users_nda
res.partner_SALDIN,crm_case_section_Sud,base.users_lmi
res.partner_SALESS,crm_case_section_Sud,base.users_lmi
res.partner_SALOTT,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SALZBE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SAMARA,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SAMDAM,crm_case_section_Flandres,base.users_cfr
res.partner_SAMMIE,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_SANCHEZ,crm_case_section_Export,base.users_dso
res.partner_SANDE1,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_SANDE2,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SANDE3,crm_case_section_Export,base.users_dso
res.partner_SANDRA,crm_case_section_Sud,base.users_lmi
res.partner_SANDST,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SANOCH,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SANOM1,crm_case_section_Export,base.users_dso
res.partner_SAPHIC,crm_case_section_Sud,base.users_lmi
res.partner_SARA01,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SARASN,crm_case_section_Export,base.users_dso
res.partner_SARCON,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SARIC,crm_case_section_Wallonie,base.users_nda
res.partner_SARRAZ,crm_case_section_Sud,base.users_lmi
res.partner_SAS,crm_case_section_Export,base.users_dso
res.partner_SASSAT,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SASTAS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SAUMAY,crm_case_section_Nord,base.users_mer
res.partner_SAVANN,crm_case_section_Flandres,base.users_cfr
res.partner_SCARNA,crm_case_section_Wallonie,base.users_nda
res.partner_SCARPI,crm_case_section_Wallonie,base.users_nda
res.partner_SCARPO,crm_case_section_Flandres,base.users_cfr
res.partner_SCAVIA,crm_case_section_Export,base.users_dso
res.partner_SCHAFE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHAFL,crm_case_section_Autriche,base.users_dke
res.partner_SCHAR1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHARF,crm_case_section_Autriche,base.users_dke
res.partner_SCHATZ,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHAUL,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHELL,crm_case_section_Export,base.users_dso
res.partner_SCHERM,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHEUL,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHIED,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHIR1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHIRT,crm_case_section_Wallonie,base.users_nda
res.partner_SCHLEI,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHLIN,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHLU1,crm_case_section_Autriche,base.users_dke
res.partner_SCHMI1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHMI2,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHMI3,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHMID,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHMIE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHNE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHNIR,crm_case_section_Autriche,base.users_dke
res.partner_SCHOE1,crm_case_section_Flandres,base.users_cfr
res.partner_SCHOE2,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHOEN,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHOL,crm_case_section_Wallonie,base.users_nda
res.partner_SCHONH,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHOTH,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHOU1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHOUT,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHRAN,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHREI,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHU,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHUHW,crm_case_section_Autriche,base.users_dke
res.partner_SCHUIL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHUL,crm_case_section_Autriche,base.users_dke
res.partner_SCHULL,crm_case_section_Autriche,base.users_dke
res.partner_SCHULT,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHUNK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCHUPP,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHUS1,crm_case_section_Autriche,base.users_dke
res.partner_SCHWAB,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHWAG,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHWAR,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCHWIE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SCL001,crm_case_section_Nord,base.users_mer
res.partner_SCORP1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SCYLLA,crm_case_section_Nord,base.users_mer
res.partner_SDAQUI,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SDB001,crm_case_section_Wallonie,base.users_nda
res.partner_SDGROU,crm_case_section_Wallonie,base.users_nda
res.partner_SDMIDI,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SDNORD,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SDPYRE,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SECRET,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SEDUC1,crm_case_section_Sud,base.users_lmi
res.partner_SEELEN,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SEIDE1,crm_case_section_Autriche,base.users_dke
res.partner_SEIDEL,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SEITE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SEITER,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SEIZ,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SEL,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SELBY1,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_SELEC1,crm_case_section_Nord,base.users_mer
res.partner_SELEC4,crm_case_section_Wallonie,base.users_nda
res.partner_SELECT,crm_case_section_Nord,base.users_mer
res.partner_SELFOR,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SELKIS,crm_case_section_Autriche,base.users_dke
res.partner_SELLE,crm_case_section_Nord,base.users_mer
res.partner_SELLE1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SELLES,crm_case_section_Flandres,base.users_cfr
res.partner_SENGST,crm_case_section_Autriche,base.users_dke
res.partner_SENIMO,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SENK,crm_case_section_Export,base.users_dso
res.partner_SENTEX,crm_case_section_Wallonie,base.users_nda
res.partner_SEPIAB,crm_case_section_Wallonie,base.users_nda
res.partner_SERFI1,crm_case_section_Flandres,base.users_cfr
res.partner_SERPIE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SERRE,crm_case_section_Export,base.users_dso
res.partner_SETICO,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SETJPE,crm_case_section_Export,base.users_dso
res.partner_SEUTE1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SEVENS,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_SEVNI1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SEYNA1,crm_case_section_Flandres,base.users_cfr
res.partner_SGFISH,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SHANGH,crm_case_section_Nord,base.users_mer
res.partner_SHEILA,crm_case_section_Wallonie,base.users_nda
res.partner_SHENZA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SHOEFI,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SHOEPA,crm_case_section_Export,base.users_dso
res.partner_SHOERA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SHOERE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SHOOT,crm_case_section_Wallonie,base.users_nda
res.partner_SHOPCU,crm_case_section_Nord,base.users_mer
res.partner_SHOPPH,crm_case_section_Wallonie,base.users_nda
res.partner_SHUNXI,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SHUSH,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_SIBERO,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SICO,crm_case_section_Flandres,base.users_cfr
res.partner_SIEGNE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SIEMAR,crm_case_section_Wallonie,base.users_nda
res.partner_SIKAN1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SILBER,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SIMARN,crm_case_section_Wallonie,base.users_nda
res.partner_SIMONA,crm_case_section_Wallonie,base.users_nda
res.partner_SIMONS,crm_case_section_Flandres,base.users_cfr
res.partner_SINOC1,crm_case_section_Autriche,base.users_dke
res.partner_SINTET,crm_case_section_Export,base.users_dso
res.partner_SINTU1,crm_case_section_Sud,base.users_lmi
res.partner_SINTU2,crm_case_section_Sud,base.users_lmi
res.partner_SIREM1,crm_case_section_Export,base.users_dso
res.partner_SISSY,crm_case_section_Nord,base.users_mer
res.partner_SIXKA,crm_case_section_Wallonie,base.users_nda
res.partner_SIZZLE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SKDGRO,crm_case_section_Flandres,base.users_cfr
res.partner_SKINMA,crm_case_section_Export,base.users_dso
res.partner_SKOENT,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SLINGE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SLLEDE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SLOBOD,crm_case_section_Export,base.users_dso
res.partner_SMARTV,crm_case_section_Export,base.users_dso
res.partner_SO,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SOBELP,crm_case_section_Wallonie,base.users_nda
res.partner_SOBERI,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SOBRIE,crm_case_section_Flandres,base.users_cfr
res.partner_SOCODI,crm_case_section_Export,base.users_dso
res.partner_SODISA,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SOFRAM,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SOFTCA,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SOGE,crm_case_section_Export,base.users_dso
res.partner_SOGEF1,crm_case_section_Wallonie,base.users_nda
res.partner_SOLE,crm_case_section_Nord,base.users_mer
res.partner_SOLEI,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SOLEI1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SOLEIL,crm_case_section_Nord,base.users_mer
res.partner_SOLENE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SOLIDW,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SOLIVE,crm_case_section_Flandres,base.users_cfr
res.partner_SOLUT1,crm_case_section_Wallonie,base.users_nda
res.partner_SOMME1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SONAT,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SOPAZ,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SOPHIB,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SOPROS,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SORENS,crm_case_section_Export,base.users_dso
res.partner_SOREPC,crm_case_section_Export,base.users_dso
res.partner_SPARBE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SPECHT,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SPECTR,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SPEELM,crm_case_section_Flandres,base.users_cfr
res.partner_SPENCE,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_SPF,crm_case_section_Export,base.users_dso
res.partner_SPICER,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_SPITS1,crm_case_section_Wallonie,base.users_nda
res.partner_SPITZE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SPLEND,crm_case_section_Export,base.users_dso
res.partner_SPORK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SPORT3,crm_case_section_Export,base.users_dso
res.partner_SPRING,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_STAARI,crm_case_section_Pays-Bas,base.users_sbe
res.partner_STABE,crm_case_section_Flandres,base.users_cfr
res.partner_STALRI,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_STAMM,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_STAMSE,crm_case_section_Wallonie,base.users_nda
res.partner_STANLE,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_STAS,crm_case_section_Wallonie,base.users_nda
res.partner_STATUS,crm_case_section_Export,base.users_dso
res.partner_STAUB,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_STEEN1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_STEFF1,crm_case_section_Flandres,base.users_cfr
res.partner_STEFFE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_STELLA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_STEP,crm_case_section_Export,base.users_dso
res.partner_STEPH,crm_case_section_Wallonie,base.users_nda
res.partner_STEPIN,crm_case_section_Export,base.users_dso
res.partner_STEPS1,crm_case_section_Export,base.users_dso
res.partner_STERNS,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_STILAN,crm_case_section_Sud,base.users_lmi
res.partner_STILBA,crm_case_section_Sud,base.users_lmi
res.partner_STOCK,crm_case_section_Nord,base.users_mer
res.partner_STOCKA,crm_case_section_Wallonie,base.users_nda
res.partner_STOCKP,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_STONE1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_STONEH,crm_case_section_Pays-Bas,base.users_sbe
res.partner_STOPSA,crm_case_section_Sud,base.users_lmi
res.partner_STRA10,crm_case_section_Nord,base.users_mer
res.partner_STRA12,crm_case_section_Nord,base.users_mer
res.partner_STRAT0,crm_case_section_Nord,base.users_mer
res.partner_STRAT1,crm_case_section_Nord,base.users_mer
res.partner_STRAT3,crm_case_section_Nord,base.users_mer
res.partner_STRAT4,crm_case_section_Nord,base.users_mer
res.partner_STRAT7,crm_case_section_Nord,base.users_mer
res.partner_STRAT8,crm_case_section_Nord,base.users_mer
res.partner_STRAT9,crm_case_section_Nord,base.users_mer
res.partner_STRATU,crm_case_section_Nord,base.users_mer
res.partner_STRAWB,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_STRIED,crm_case_section_Pays-Bas,base.users_sbe
res.partner_STRIEG,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_STROLI,crm_case_section_Flandres,base.users_cfr
res.partner_STROP1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_STROPP,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_STUART,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_STUIVE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_STURRI,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SUBTIE,crm_case_section_Flandres,base.users_cfr
res.partner_SUDPRE,crm_case_section_Export,base.users_dso
res.partner_SUGGES,crm_case_section_Export,base.users_dso
res.partner_SUMIAG,crm_case_section_Export,base.users_dso
res.partner_SUNRI1,crm_case_section_Sud,base.users_lmi
res.partner_SUPA,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SUPRA,crm_case_section_Flandres,base.users_cfr
res.partner_SUZANN,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SUZIES,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_SWIFTG,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_SWITCH,crm_case_section_Pays-Bas,base.users_sbe
res.partner_SYBILL,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_SYKOTR,crm_case_section_Nord,base.users_mer
res.partner_SYLCRE,crm_case_section_Nord,base.users_mer
res.partner_SYSTER,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_T2X,crm_case_section_Export,base.users_dso
res.partner_TABLED,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TABOR,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TAFELB,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TAKAJE,crm_case_section_Export,base.users_dso
res.partner_TALAFA,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TALENS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TANDEM,crm_case_section_Export,base.users_dso
res.partner_TANIGA,crm_case_section_Export,base.users_dso
res.partner_TANNE,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TARA01,crm_case_section_Flandres,base.users_cfr
res.partner_TASCH2,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_TASCH3,crm_case_section_Autriche,base.users_dke
res.partner_TASKA1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TATRAW,crm_case_section_Export,base.users_dso
res.partner_TATTI1,crm_case_section_Wallonie,base.users_nda
res.partner_TAYLO1,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TBMAR1,crm_case_section_Sud,base.users_lmi
res.partner_TELKAM,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TEMPLE,crm_case_section_Sud,base.users_lmi
res.partner_TENAX,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TENDA1,crm_case_section_Nord,base.users_mer
res.partner_TENDA2,crm_case_section_Sud,base.users_lmi
res.partner_TENDA4,crm_case_section_Sud,base.users_lmi
res.partner_TENDAN,crm_case_section_Sud,base.users_lmi
res.partner_TENTA,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_TENTA1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_TERBOR,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TFSFRA,crm_case_section_Export,base.users_dso
res.partner_TGOUDH,crm_case_section_Pays-Bas,base.users_sbe
res.partner_THAMER,crm_case_section_Export,base.users_dso
res.partner_THEAIM,crm_case_section_Flandres,base.users_cfr
res.partner_THEGEN,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_THEGI1,crm_case_section_Flandres,base.users_cfr
res.partner_THEGIF,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_THEGRA,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_THEHOU,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_THEMAM,crm_case_section_Export,base.users_dso
res.partner_THERES,crm_case_section_Autriche,base.users_dke
res.partner_THEROO,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_THESIL,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_THIELE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_THIOUL,crm_case_section_Flandres,base.users_cfr
res.partner_THISGA,crm_case_section_Nord,base.users_mer
res.partner_THKLEE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_THOMPS,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_THORNT,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TILBUR,crm_case_section_Nord,base.users_mer
res.partner_TIMEPA,crm_case_section_Export,base.users_dso
res.partner_TIMME,crm_case_section_Export,base.users_dso
res.partner_TIMME2,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TINASK,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_TINDAL,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TIREP,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_TKLAVE,crm_case_section_Flandres,base.users_cfr
res.partner_TOBER1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_TOBOLA,crm_case_section_Autriche,base.users_dke
res.partner_TOLLHO,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TONILE,crm_case_section_Autriche,base.users_dke
res.partner_TOPBAG,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_TOPDEA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TOPMO1,crm_case_section_Sud,base.users_lmi
res.partner_TOPOF1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_TOTI01,crm_case_section_Rome,base.users_ige
res.partner_TOUANG,crm_case_section_Nord,base.users_mer
res.partner_TOUCHA,crm_case_section_Nord,base.users_mer
res.partner_TOUCUI,crm_case_section_Wallonie,base.users_nda
res.partner_TOUDEN,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TOURI1,crm_case_section_Export,base.users_dso
res.partner_TRANOI,crm_case_section_Export,base.users_dso
res.partner_TRAVER,crm_case_section_Export,base.users_dso
res.partner_TREND1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_TREND2,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TRENDH,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_TRENDL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TRENDS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TRESOR,crm_case_section_Export,base.users_dso
res.partner_TRETS2,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TREUTM,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_TRIKIT,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_TROJAN,crm_case_section_Nord,base.users_mer
res.partner_TROMME,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TROTTE,crm_case_section_Wallonie,base.users_nda
res.partner_TRUVO,crm_case_section_Flandres,base.users_cfr
res.partner_TRUZZI,crm_case_section_Export,base.users_dso
res.partner_TSTPRI,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_TUMMER,crm_case_section_Pays-Bas,base.users_sbe
res.partner_TUPPER,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_TURQUO,crm_case_section_Wallonie,base.users_nda
res.partner_TVDIST,crm_case_section_Nord,base.users_mer
res.partner_TWINSH,crm_case_section_Pays-Bas,base.users_sbe
res.partner_UDTDIA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_UNAMOU,crm_case_section_Sud,base.users_lmi
res.partner_UNAUTR,crm_case_section_Wallonie,base.users_nda
res.partner_UNDINE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_UNIKAM,crm_case_section_Pays-Bas,base.users_sbe
res.partner_UNITED,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_UNIVER,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_URECH1,crm_case_section_Export,base.users_dso
res.partner_URSUL1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_URY,crm_case_section_Nord,base.users_mer
res.partner_VALAD,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_VALDE1,crm_case_section_Export,base.users_dso
res.partner_VALERI,crm_case_section_Flandres,base.users_cfr
res.partner_VALK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VALSAC,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_VANAAL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VANDE1,crm_case_section_Flandres,base.users_cfr
res.partner_VANDEP,crm_case_section_Flandres,base.users_cfr
res.partner_VANDEV,crm_case_section_Wallonie,base.users_nda
res.partner_VANDIJ,crm_case_section_Flandres,base.users_cfr
res.partner_VANDOR,crm_case_section_Wallonie,base.users_nda
res.partner_VANES,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VANESS,crm_case_section_Sud,base.users_lmi
res.partner_VANFRA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VANHEE,crm_case_section_Flandres,base.users_cfr
res.partner_VANHES,crm_case_section_Flandres,base.users_cfr
res.partner_VANHOV,crm_case_section_Nord,base.users_mer
res.partner_VANHOY,crm_case_section_Flandres,base.users_cfr
res.partner_VANISA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_VANIT1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_VANMOU,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VANOS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VANST,crm_case_section_Flandres,base.users_cfr
res.partner_VANVAR,crm_case_section_Wallonie,base.users_nda
res.partner_VANVEN,crm_case_section_Flandres,base.users_cfr
res.partner_VANWOE,crm_case_section_Flandres,base.users_cfr
res.partner_VANZUY,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VARENS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VAROIS,crm_case_section_Sud,base.users_lmi
res.partner_VARTCO,crm_case_section_Wallonie,base.users_nda
res.partner_VASSE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VATANA,crm_case_section_Flandres,base.users_cfr
res.partner_VAVANB,crm_case_section_Flandres,base.users_cfr
res.partner_VAVANR,crm_case_section_Flandres,base.users_cfr
res.partner_VAVANS,crm_case_section_Flandres,base.users_cfr
res.partner_VAYSSE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_VBEEK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VBOMME,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VBRAN1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDAKER,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDALEN,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDBRO1,crm_case_section_Flandres,base.users_cfr
res.partner_VDEIJK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDENDO,crm_case_section_Flandres,base.users_cfr
res.partner_VDHEND,crm_case_section_Flandres,base.users_cfr
res.partner_VDHURK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDIJK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDKOOI,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDMIES,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDMORT,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDPOEL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDREE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDSPEK,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VDSTOC,crm_case_section_Flandres,base.users_cfr
res.partner_VDSTUY,crm_case_section_Flandres,base.users_cfr
res.partner_VELDEM,crm_case_section_Export,base.users_dso
res.partner_VELTH1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VENDEE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_VENTEC,crm_case_section_Export,base.users_dso
res.partner_VENTNO,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_VENUS,crm_case_section_Nord,base.users_mer
res.partner_VERDIE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_VERDOO,crm_case_section_Wallonie,base.users_nda
res.partner_VERELL,crm_case_section_Flandres,base.users_cfr
res.partner_VERHA1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VERLIN,crm_case_section_Flandres,base.users_cfr
res.partner_VERMAA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_VERMEE,crm_case_section_Flandres,base.users_cfr
res.partner_VERMEU,crm_case_section_Flandres,base.users_cfr
res.partner_VERTRI,crm_case_section_Autriche,base.users_dke
res.partner_VETIP1,crm_case_section_Wallonie,base.users_nda
